00005||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00A4C|12/31/2019|09/30/2019|-1.389|-1.379|0.109|-1.210|-1.500|6|0|2|-0.7|-1.731|-1.730|0.214|-1.570|-2.150|6|1|1|-0.1|-2.120|-2.112|0.448|-1.580|-2.710|5|0|1|-0.4|-0.389|-0.382|0.065|-0.300|-0.460|6|0|3|-1.8|-0.430|-0.430|0.080|-0.369|-0.520|3|0|0|0.0|||||||||-0.400|11/14/2019|-0.368|-0.032|-8.7|0.037|-0.9|69.1|-24.6|-22.5|-0.398|-0.400|-1.412|-1.654|-2.043|08/13/2019|-0.011|-0.330|-0.319|-3.4|0.040|-0.3|06/30/2019|03/25/2020|05/11/2020
00A5C|12/31/2019|09/30/2019|-1.783|-1.750|0.035|-1.740|-1.820|4|1|2|-1.9|-1.992|-2.050|0.573|-1.530|-2.820|4|1|3|2.8|-2.647|-2.763|0.500|-2.110|-3.100|3|1|1|4.2|-0.507|-0.495|0.030|-0.470|-0.540|4|1|2|-2.4|-0.560|-0.550||-0.560|-0.560|1|0|1|-1.8|||||||||-0.480|11/12/2019|-0.463|-0.017|-3.7|0.029|-0.6|41.3|-11.7|-32.9|-0.478|-0.550|-1.698|-2.050|-2.763|08/13/2019|-0.042|-0.450|-0.408|-10.3|0.026|-1.6|06/30/2019|12/05/2019|
00A7B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00A7F||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00A84||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00A89||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00AA9|12/31/2019|09/30/2019|-0.715|-0.484|0.217|-0.458|-0.940|4|3|3|-47.7|0.135|0.285|0.297|0.572|-0.310|8|2|4|-52.6|0.110|0.108|0.307|0.585|-0.190|5|1|3|1.9|0.149|0.052|0.301|0.744|-0.090|6|2|2|186.5|0.059|0.059|0.140|0.290|-0.070|6|1|3|0.0|||||||||-0.730|11/07/2019|0.022|-0.752||0.085|-8.8|76.8|118.9|-18.5|0.059|0.113|0.029|0.375|0.221|08/08/2019|-0.562|-0.540|0.022||0.034|-16.5|06/30/2019|03/09/2020|05/11/2020
00AAE|12/31/2019|09/30/2019|0.215|0.191|0.033|0.250|0.150|8|5|0|12.6|0.261|0.241|0.064|0.380|0.150|8|4|0|8.3|0.345|0.290|0.111|0.490|0.220|4|1|1|19.0|0.059|0.054|0.016|0.080|0.030|7|3|0|9.3|0.065|0.056|0.018|0.080|0.030|6|2|0|16.1|||||||||0.060|10/29/2019|0.034|0.026|76.5|0.013|2.0||21.4|32.2|0.050|0.054|0.151|0.221|0.260|07/30/2019|0.045|0.070|0.025|180.0|0.020|2.3|06/30/2019|02/19/2020|05/13/2020
00B0D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00B33||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00B62||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00B66||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00B6B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00B6F|12/31/2019|09/30/2019|3.227|3.457|0.327|3.730|2.840|5|0|3|-6.7|3.308|3.278|0.820|4.420|2.150|6|1|3|0.9|3.517|3.645|0.936|4.880|2.460|5|1|1|-3.5|0.764|0.755|0.179|0.970|0.510|6|2|2|1.2|0.845|0.834|0.215|1.100|0.610|4|1|2|1.3|11.900|||11.900|11.900|1|0|1|0.500|11/08/2019|0.801|-0.301|-37.6|0.150|-2.0|-41.4|2.5|6.3|0.792|0.797|3.585|3.402|3.827|07/30/2019|-0.064|0.860|0.924|-6.9|0.143|-0.4|06/30/2019|02/20/2020|05/09/2020
00B97|12/31/2019|09/30/2019|3.985|4.250|0.898|4.620|3.350|2|0|1|-6.2|-2.050|-1.613|2.311|0.480|-4.050|3|0|1|-27.1|-3.555|-2.210|7.898|2.030|-9.140|2|0|1|-60.9|0.885|0.885|0.007|0.890|0.880|2|0|0|0.0|-2.040|-2.040||-2.040|-2.040|1|0|0|0.0|||||||||-2.290|11/14/2019|0.853|-3.143|-368.5|0.750|-4.2|-68.0|-151.4|-73.4|2.757|1.160|6.630|3.853|5.853|08/14/2019|-0.330|1.250|1.580|-20.9|0.259|-1.3|06/30/2019|03/30/2020|05/21/2020
00BAC|12/31/2019|09/30/2019|1.174|1.393|0.209|1.604|0.840|21|1|22|-15.7|1.484|1.644|0.232|1.938|0.960|31|2|21|-9.7|1.807|1.887|0.369|2.430|1.200|25|3|11|-4.2|0.444|0.482|0.079|0.580|0.320|21|5|14|-7.9|0.328|0.370|0.082|0.460|0.210|17|2|10|-11.4|38.186|36.853|10.289|46.258|26.600|3|1|1|0.120|10/23/2019|0.496|-0.376|-75.8|0.080|-4.7|43.2|26.4|21.8|0.479|0.361|1.420|1.665|1.853|07/24/2019|0.035|0.390|0.355|9.9|0.066|0.5|06/30/2019|02/24/2020|05/01/2020
00BDE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00C90|12/31/2019|09/30/2019|-1.433|-1.433|0.059|-1.390|-1.500|3|1|2|0.0|-1.153|-1.483|0.516|-0.690|-1.710|3|2|0|22.3|-1.810|-2.310|1.782|-0.550|-3.070|2|1|0|21.6|-0.313|-0.323|0.035|-0.280|-0.350|3|1|1|3.1|-0.277|-0.333|0.086|-0.200|-0.370|3|2|0|16.8|||||||||-0.330|11/14/2019|-0.330|0.000|0.0|0.050|0.0|12.6|19.5|-57.0|-0.323|-0.333|-1.433|-1.483|-2.310|08/09/2019|0.055|-0.370|-0.425|12.9|0.035|1.6|06/30/2019|02/25/2020|05/29/2020
00CBB|12/31/2019|09/30/2019|-2.517|-2.517|0.331|-2.050|-2.820|4|0|0|0.0|-2.660|-2.618|0.411|-2.120|-3.100|4|0|3|-1.6|-2.552|-2.462|0.601|-2.020|-3.360|4|0|2|-3.7|-0.623|-0.623|0.092|-0.520|-0.698|3|0|0|0.0|-0.670|-0.650||-0.670|-0.670|1|0|1|-3.1|||||||||-0.720|11/13/2019|-0.593|-0.127|-21.4|0.160|-0.8|66.1|-5.7|4.1|-0.623|-0.650|-2.517|-2.618|-2.135|08/08/2019|0.303|-0.320|-0.623|48.6|0.136|2.2|06/30/2019|02/26/2020|05/04/2020
00CC5|12/31/2019|09/30/2019|1.019|1.012|0.018|1.050|1.000|9|5|3|0.7|1.206|1.202|0.064|1.300|1.100|9|4|4|0.3|1.480|1.500|0.173|1.670|1.330|3|1|0|-1.3|0.180|0.178|0.020|0.220|0.160|9|4|4|1.1|0.156|0.186|0.032|0.200|0.100|7|0|5|-16.1|54.100|||54.100|54.100|1|0|1|0.330|11/04/2019|0.313|0.017|5.4|0.018|0.9|148.5|18.4|22.7|0.178|0.188|1.009|1.195|1.500|08/05/2019|0.103|0.370|0.267|38.6|0.029|3.6|06/30/2019|02/27/2020|05/11/2020
00CC9|12/31/2019|09/30/2019|-0.186|-0.202|0.020|-0.130|-0.220|24|27|7|7.9|0.009|-0.014|0.060|0.150|-0.150|30|25|11|164.3|0.258|0.223|0.100|0.440|0.025|20|17|8|15.7|0.007|0.002|0.011|0.030|-0.010|27|17|10|250.0|-0.060|-0.056|0.022|-0.020|-0.100|15|5|6|-7.1|||||||||-0.040|10/22/2019|-0.053|0.013|24.5|0.015|0.9|60.4|104.8||-0.001|-0.063|-0.215|-0.022|0.209|07/23/2019|0.040|-0.060|-0.100|40.0|0.013|3.1|06/30/2019|02/06/2020|05/04/2020
00CD0|03/31/2020|09/30/2019|1.920|1.990|0.047|1.980|1.860|5|1|5|-3.5|2.267|2.277|0.120|2.450|2.100|6|3|2|-0.4|2.487|2.533|0.142|2.600|2.280|4|2|0|-1.8|0.480|0.495|0.037|0.530|0.430|6|0|5|-3.0|0.523|0.538|0.046|0.610|0.480|6|2|3|-2.8|||||||||0.500|11/05/2019|0.515|-0.015|-2.9|0.045|-0.3|0.5|18.1|9.7|0.493|0.538|2.000|2.278|2.533|08/06/2019|-0.043|0.450|0.493|-8.7|0.008|-5.4|06/30/2019|02/07/2020|06/08/2020
00DFC||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00E41|12/31/2019|09/30/2019|0.582|0.480|0.041|0.610|0.449|13|14|0|21.3|0.829|0.777|0.232|1.520|0.570|15|8|5|6.7|1.245|1.325|0.269|1.859|0.840|13|4|2|-6.0|0.295|0.330|0.014|0.325|0.270|14|0|14|-10.6|0.045|0.061|0.059|0.196|-0.050|15|3|9|-26.2|39.800|27.200||39.800|39.800|1|1|0|0.240|10/31/2019|0.086|0.154|179.1|0.019|8.1||42.4|50.2|0.332|0.068|0.480|0.784|1.347|07/31/2019|0.068|0.010|-0.058|117.2|0.015|4.5|06/30/2019|02/25/2020|05/18/2020
00E42||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00E75|01/31/2020|07/31/2019|0.213|0.227|0.031|0.240|0.180|3|0|1|-6.2|0.353|0.367|0.085|0.440|0.270|3|0|1|-3.8|0.410|0.425|0.028|0.430|0.390|2|0|1|-3.5|0.107|0.117|0.015|0.120|0.090|3|0|1|-8.5|0.063|0.063|0.015|0.080|0.050|3|0|0|0.0|-18.340|-15.760||-18.340|-18.340|1|0|1|-0.050|08/27/2019|-0.088|0.038|43.2|0.005|7.6|-70.4|65.7|16.1|0.123|0.068|0.200|0.388|0.435|05/30/2019|-0.068|0.100|0.168|-40.5|0.007|-9.7|04/30/2019|12/02/2019|03/17/2020
00E85||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00E8C|12/31/2019|09/30/2019|2.085|2.039|0.414|2.600|1.450|17|3|5|2.3|1.321|1.551|0.565|2.430|0.410|22|2|10|-14.8|1.656|1.887|0.485|2.882|1.090|12|2|4|-12.2|0.189|0.241|0.127|0.510|-0.080|21|2|6|-21.6|0.253|0.317|0.133|0.533|0.050|19|1|7|-20.2|-22.300|-22.300||-22.300|-22.300|1|1|0|0.330|11/13/2019|0.512|-0.182|-35.5|0.088|-2.1|4.3|-36.6|25.4|0.479|0.555|2.221|2.391|2.511|08/08/2019|-0.250|0.430|0.680|-36.8|0.099|-2.5|06/30/2019|03/12/2020|05/10/2020
00E91|12/31/2019|09/30/2019|-1.763|-1.730|0.066|-1.716|-1.810|2|0|1|-1.9|-1.676|-1.893|0.218|-1.521|-1.830|2|2|0|11.5|-1.720|||-1.720|-1.720|1|0|0||-0.525|-0.500|0.078|-0.469|-0.580|2|0|1|-5.0|-0.482|-0.507|0.003|-0.480|-0.484|2|1|1|4.9|||||||||-0.450|11/06/2019|-0.412|-0.038|-9.2|0.025|-1.5||4.9|-2.6|-0.413|-0.440|-1.520|-1.427||08/06/2019|-0.103|-0.460|-0.357|-28.9|0.060|-1.7|06/30/2019||
00E92|12/31/2019|09/30/2019|5.698|5.888|0.540|6.650|5.310|5|2|7|-3.2|3.643|3.953|1.050|5.460|2.220|9|2|7|-7.8|3.513|3.701|1.039|4.710|1.660|9|3|4|-5.1|0.281|0.715|0.148|0.528|0.070|6|0|6|-60.7|0.918|0.990|0.399|1.330|0.450|5|1|3|-7.3|-29.291|-29.753|8.642|-23.180|-35.402|2|2|0|0.790|10/30/2019|0.849|-0.059|-6.9|0.192|-0.3|-34.3|-36.1|-3.6|1.141|1.248|6.862|4.418|3.772|07/31/2019|0.423|2.160|1.737|24.4|0.301|1.4|06/30/2019|02/18/2020|04/28/2020
00E93|12/31/2019|09/30/2019|-0.020|-0.020||-0.020|-0.020|1|0|0|0.0|-0.060|-0.060||-0.060|-0.060|1|0|0|0.0||||||||||0.000|0.000||0.000|0.000|1|0|0||-0.010|-0.010||-0.010|-0.010|1|0|0|0.0||||||||||11/12/2019||0.000|||0.0||-200.0||-0.010|-0.005|-0.020|-0.030||10/01/2019|0.150|0.140|-0.010|||0.0|06/30/2019|03/30/2020|05/22/2020
00EDE||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00EE7|01/31/2020|07/31/2019|-0.422|-0.423|0.019|-0.402|-0.460|7|1|0|0.2|-0.334|-0.340|0.087|-0.160|-0.440|7|1|0|1.8|-0.230|-0.230|0.106|-0.090|-0.401|6|0|0|0.0|-0.177|-0.179|0.010|-0.160|-0.190|7|1|0|1.1|-0.077|-0.079|0.018|-0.060|-0.110|7|1|0|2.5|||||||||-0.110|08/29/2019|-0.122|0.012|9.8|0.007|1.7|-36.1|20.9|31.1|-0.134|-0.102|-0.412|-0.348|-0.190|05/30/2019|0.046|-0.050|-0.096|47.9|0.009|5.1|04/30/2019|11/29/2019|03/06/2020
00F00||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00F23||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00F24|12/31/2019|09/30/2019|0.772|1.100|0.076|1.000|0.680|15|0|16|-29.8|0.524|1.127|0.262|1.240|0.212|16|1|14|-53.5|0.933|1.442|0.298|1.400|0.380|12|1|7|-35.3|-0.008|0.183|0.080|0.214|-0.110|17|0|16|-104.4|0.085|0.248|0.052|0.180|0.027|14|1|10|-65.7|-29.200|||-29.200|-29.200|1|0|1|0.080|10/29/2019|0.270|-0.190|-70.4|0.039|-4.9|-57.8|-32.1|78.1|0.237|0.306|1.183|1.367|1.643|07/30/2019|0.042|0.320|0.278|15.1|0.033|1.3|06/30/2019|02/24/2020|05/05/2020
00F26|01/31/2020|07/31/2019|-0.428|-0.428|0.014|-0.380|-0.444|19|0|0|0.0|-0.162|-0.177|0.111|0.136|-0.410|21|0|0|8.5|0.250|0.249|0.127|0.472|0.050|12|0|0|0.4|-0.121|-0.121|0.011|-0.090|-0.131|18|0|0|0.0|-0.060|-0.060|0.043|0.110|-0.080|18|0|0|0.0|||||||||-0.050|08/28/2019|-0.106|0.056|52.8|0.019|2.9|-33.8|62.1|254.3|-0.088|-0.066|-0.457|-0.180|0.210|05/30/2019|0.021|-0.190|-0.211|10.0|0.014|1.5|04/30/2019|12/05/2019|03/06/2020
00FB0|12/31/2019|09/30/2019|1.465|1.613|0.057|1.530|1.380|6|1|11|-9.2|1.202|1.582|0.117|1.390|1.034|12|0|12|-24.0|1.352|1.546|0.111|1.514|1.250|7|1|2|-12.5|0.210|0.353|0.045|0.300|0.150|12|0|11|-40.5|0.255|0.369|0.052|0.370|0.181|11|0|8|-30.9|||||||||0.370|10/30/2019|0.378|-0.008|-2.1|0.032|-0.3|-13.3|-18.0|12.5|0.399|0.417|1.705|1.830|1.579|07/30/2019|-0.011|0.440|0.451|-2.4|0.019|-0.6|06/30/2019|03/03/2020|05/21/2020
00FB7|12/31/2019|09/30/2019|1.775|1.964|0.043|1.820|1.710|8|0|9|-9.6|1.899|2.052|0.115|2.050|1.700|9|0|8|-7.5|2.047|2.175|0.091|2.150|1.860|7|0|3|-5.9|0.452|0.499|0.042|0.500|0.390|9|1|8|-9.4|0.457|0.493|0.032|0.500|0.410|9|1|6|-7.3|||||||||0.340|10/23/2019|0.488|-0.148|-30.3|0.025|-5.9|-13.8|7.0|7.8|0.506|0.490|1.982|2.075|2.267|07/22/2019|-0.182|0.400|0.582|-31.3|0.018|-10.1|06/30/2019|01/27/2020|05/01/2020
00FB9|12/31/2019|09/30/2019|-0.008|-0.007|0.069|0.070|-0.090|4|1|1|-14.3|0.107|0.164|0.144|0.260|-0.068|4|0|2|-34.8|0.223|0.322|0.232|0.480|-0.023|4|0|2|-30.7|0.007|0.009|0.033|0.050|-0.025|4|1|1|-22.2|0.009|0.009|0.023|0.030|-0.016|3|1|0|0.0||||||||||10/30/2019|-0.027|-9998.973||0.034||73.3||108.4|0.006|0.018|-0.011|0.189|0.353|07/31/2019|-0.011|-0.030|-0.019|-57.9|0.034|-0.3|06/30/2019|03/03/2020|05/04/2020
00FE9||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00FEB||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
00FEC|12/31/2019|09/30/2019|-0.660|-0.648|0.026|-0.640|-0.690|3|2|1|-1.9|-0.667|-0.715|0.021|-0.650|-0.690|3|2|1|6.7||||||||||-0.180|-0.155|0.026|-0.160|-0.210|3|0|2|-16.1|-0.150|-0.175|0.000|-0.150|-0.150|2|2|0|14.3|||||||||-0.150|11/07/2019|-0.167|0.017|10.2|0.032|0.5|48.0|-1.1||-0.163|-0.200|-0.665|-0.755||08/08/2019|0.020|-0.150|-0.170|11.8|0.008|2.5|06/30/2019|03/15/2020|05/11/2020
00FF0|12/31/2019|09/30/2019|1.320|1.356|0.113|1.420|1.170|6|3|5|-2.7|1.678|1.746|0.399|2.160|1.080|7|4|2|-3.9|1.811|1.937|0.378|2.240|1.400|5|2|3|-6.5|0.377|0.383|0.105|0.500|0.240|7|4|3|-1.6|0.369|0.370|0.115|0.483|0.210|5|4|1|-0.3|||||||||0.320|11/06/2019|0.364|-0.044|-12.1|0.074|-0.6|140.0|27.1|7.9|0.393|0.282|1.375|1.782|1.898|08/05/2019|0.030|0.300|0.270|11.1|0.175|0.2|06/30/2019|03/03/2020|05/11/2020
00FFD|12/31/2019|09/30/2019|1.015|-0.546|0.702|1.640|0.330|4|5|0|285.9|-1.312|-1.270|0.491|-0.530|-1.750|5|2|3|-3.3|-1.710|-2.133|0.791|-0.800|-2.230|3|1|1|19.8|1.112|0.016|1.004|2.260|-0.240|5|5|0||-0.403|-0.203|0.240|-0.160|-0.640|3|2|1|-98.5|||||||||-0.340|11/05/2019|-0.474|0.134|28.3|0.139|1.0|137.0|-229.3|-30.3|-0.496|-0.197|-1.178|-1.316|-1.507|08/07/2019|0.028|-0.400|-0.428|6.5|0.223|0.1|06/30/2019|02/27/2020|05/07/2020
0100E||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
01010|11/30/2019|08/31/2019|7.840|7.838|0.015|7.880|7.820|31|4|0|0.0|9.753|9.702|0.138|10.120|9.240|31|14|6|0.5|11.495|11.522|0.241|11.920|11.020|21|7|8|-0.2|2.257|2.257|0.016|2.300|2.230|27|2|0|0.0|2.228|2.209|0.068|2.370|2.000|25|9|8|0.9|19.250|20.650|1.061|20.000|18.500|2|0|1|2.050|09/17/2019|1.972|0.078|4.0|0.033|2.4|16.0|24.4|17.9|2.303|2.240|7.812|9.749|11.589|06/18/2019|0.048|1.830|1.782|2.7|0.025|1.9|05/31/2019|12/13/2019|03/16/2020
0101A|12/31/2019|09/30/2019|0.802|0.850|0.050|0.880|0.750|5|1|4|-5.6|1.090|1.145|0.152|1.310|0.900|6|0|4|-4.8|1.340|1.330|0.295|1.670|1.100|3|0|2|0.8|0.250|0.273|0.032|0.280|0.200|6|1|3|-8.4|0.210|0.233|0.032|0.240|0.170|4|0|3|-9.9|||||||||0.190|11/06/2019|0.202|-0.012|-5.9|0.024|-0.5|91.0|35.9|22.9|0.288|0.238|0.886|1.203|1.470|08/07/2019|-0.010|0.190|0.200|-5.0|0.041|-0.2|06/30/2019|02/25/2020|05/15/2020
0101B||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
01034|12/31/2019|09/30/2019|-2.578|-2.595|0.390|-1.830|-2.910|6|1|0|0.7|-1.556|-1.728|0.825|-0.200|-2.590|7|2|0|10.0|-0.884|-0.982|0.634|-0.040|-1.612|5|1|0|10.0|-0.495|-0.525|0.128|-0.313|-0.690|7|2|0|5.7|-0.500|-0.563|0.173|-0.300|-0.710|4|2|0|11.2|||||||||-0.780|11/12/2019|-0.699|-0.081|-11.6|0.066|-1.2|-5.7|39.6|43.2|-0.618|-0.575|-2.673|-1.915|-1.017|08/08/2019|0.036|-0.720|-0.756|4.8|0.050|0.7|06/30/2019|03/03/2020|05/26/2020
01053|01/31/2020|07/31/2019|-0.257|-0.257|0.010|-0.240|-0.280|18|0|0|0.0|-0.033|-0.031|0.096|0.100|-0.230|20|0|1|-6.5|0.159|0.168|0.092|0.310|0.060|7|0|0|-5.4|-0.064|-0.064|0.006|-0.050|-0.070|19|0|0|0.0|-0.048|-0.048|0.012|-0.011|-0.060|18|0|0|0.0|||||||||-0.020|09/04/2019|-0.096|0.076|79.2|0.011|6.9|37.3|87.2|581.8|-0.052|-0.034|-0.306|-0.029|0.247|06/05/2019|0.098|-0.130|-0.228|43.0|0.011|8.9|04/30/2019|12/06/2019|03/23/2020
01059|12/31/2019|09/30/2019|0.908|0.892|0.023|0.945|0.870|8|5|1|1.8|0.917|0.891|0.065|1.046|0.810|8|6|0|2.9|0.945|0.928|0.051|1.010|0.900|4|2|0|1.8|-0.102|-0.076|0.016|-0.072|-0.120|8|1|6|-34.2|0.519|0.503|0.057|0.610|0.421|7|3|0|3.2|-11.173|-11.213|2.393|-8.720|-13.500|3|1|0|0.170|11/05/2019|0.134|0.036|26.9|0.025|1.4|-31.7|1.0|3.1|-0.081|0.503|0.892|0.913|1.030|08/01/2019|0.042|0.310|0.268|15.7|0.075|0.6|06/30/2019|02/19/2020|05/12/2020
0105C|12/31/2019|09/30/2019|-2.964|-2.525|0.265|-2.580|-3.380|6|2|2|-17.4|-3.561|-2.848|0.439|-3.080|-4.390|6|1|4|-25.0|-3.893|-3.830|0.119|-3.820|-4.030|3|0|2|-1.6|-0.880|-0.742|0.199|-0.570|-1.110|6|1|3|-18.6|-0.980|-0.855|0.141|-0.880|-1.080|2|0|2|-14.6|46.740|46.460||46.740|46.740|1|1|0|-0.700|11/05/2019|-0.763|0.063|8.3|0.154|0.4|-135.2|-20.1|-9.3|-0.721|-0.917|-2.439|-2.946|-3.442|08/02/2019|-0.226|-0.890|-0.664|-34.0|0.128|-1.8|06/30/2019|03/10/2020|05/11/2020
0105D||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
010C1|12/31/2019|09/30/2019|1.163|1.086|0.138|1.320|1.060|3|1|1|7.1|1.470|1.380|0.108|1.560|1.350|3|2|0|6.5|1.650|1.670||1.650|1.650|1|0|0|-1.2|0.413|0.328|0.136|0.570|0.330|3|1|0|25.9|0.440|0.385|0.089|0.540|0.370|3|1|1|14.3|36.900|36.900||36.900|36.900|1|0|0|0.150|10/24/2019|0.224|-0.074|-33.0|0.059|-1.3|81.7|26.4|12.2|0.295|0.370|1.105|1.310|1.870|07/26/2019|-0.060|0.180|0.240|-25.0|0.029|-2.1|06/30/2019|02/19/2020|04/27/2020
010C2|12/31/2019|09/30/2019|0.030|0.030|0.099|0.100|-0.040|2|0|1|0.0|0.350|0.353|0.215|0.560|0.130|3|0|1|-0.8||||||||||0.045|0.050|0.049|0.080|0.010|2|0|1|-10.0|0.140|0.140|0.283|0.340|-0.060|2|0|0|0.0|||||||||-0.160|11/08/2019|-0.105|-0.055|-52.4|0.078|-0.7|105.7|||0.050|0.140|0.040|0.440||08/08/2019|-0.027|-0.160|-0.133|-20.3|0.064|-0.4|06/30/2019|03/21/2020|05/27/2020
010E9|12/31/2019|09/30/2019|2.471|2.452|0.548|3.119|1.750|6|5|2|0.8|2.356|2.250|0.439|3.130|1.760|7|4|1|4.7|2.029|1.836|0.310|2.356|1.600|6|5|0|10.5|0.603|0.404|0.288|0.830|0.240|5|3|2|49.3|0.365|0.197|0.205|0.510|0.220|2|3|0|85.3|16.700|||16.700|16.700|1|1|0|0.230|11/05/2019|0.870|-0.640|-73.6|0.251|-2.5||-4.7|-13.9|0.272|0.175|1.947|2.053|1.597|08/02/2019|0.441|0.700|0.259|170.3|0.141|3.1|06/30/2019|02/28/2020|05/11/2020
010F3|12/31/2019|09/30/2019|-9.847|-9.221|0.411|-9.220|-10.400|9|2|7|-6.8|-6.483|-5.947|1.507|-4.930|-8.710|9|2|7|-9.0|-3.957|-4.230|1.921|-0.670|-6.280|7|4|2|6.5|-1.857|-1.658|0.334|-1.340|-2.360|9|2|7|-12.0|-1.773|-1.638|0.527|-1.300|-2.420|4|2|2|-8.2|||||||||-2.040|11/01/2019|-1.566|-0.474|-30.3|0.255|-1.9|-60.1|34.2|39.0|-1.656|-1.638|-9.219|-5.862|-3.718|08/08/2019|-2.754|-4.670|-1.916|-143.7|1.327|-2.1|06/30/2019|03/03/2020|05/25/2020
010F5|12/31/2019|09/30/2019|-4.829|-4.944|0.263|-4.450|-5.130|8|5|2|2.3|-4.884|-4.536|0.945|-3.390|-6.290|8|2|4|-7.7|-2.897|-3.006|3.348|1.660|-7.290|6|2|3|3.6|-1.565|-1.470|0.264|-1.200|-1.860|8|1|4|-6.5|-1.472|-1.492|0.139|-1.230|-1.640|6|1|1|1.3|||||||||-1.060|11/12/2019|-1.288|0.228|17.7|0.095|2.4|-0.6|-1.1|40.7|-1.529|-1.488|-5.102|-4.424|-2.300|08/09/2019|0.139|-1.080|-1.219|11.4|0.084|1.7|06/30/2019|03/07/2020|05/19/2020
010F6|12/31/2019|09/30/2019|1.667|1.654|0.029|1.720|1.640|7|3|2|0.8|1.729|1.753|0.033|1.760|1.670|7|2|3|-1.4|1.787|1.797|0.030|1.820|1.750|4|3|1|-0.6|0.413|0.422|0.016|0.430|0.390|6|1|3|-2.1|0.415|0.429|0.022|0.440|0.380|7|0|4|-3.3|||||||||0.430|10/30/2019|0.437|-0.007|-1.6|0.033|-0.2|-13.2|3.7|3.4|0.433|0.439|1.662|1.779|1.846|08/01/2019|-0.024|0.380|0.404|-5.9|0.026|-0.9|06/30/2019|02/25/2020|05/19/2020
0110B|12/31/2019|09/30/2019|0.413|0.477|0.077|0.580|0.230|25|3|20|-13.4|0.928|1.022|0.188|1.370|0.560|25|3|19|-9.2|1.333|1.445|0.347|1.910|0.375|21|4|11|-7.8|0.181|0.219|0.065|0.330|0.020|21|1|17|-17.4|0.144|0.149|0.058|0.290|0.080|10|1|6|-3.4|291.880|281.763|1.952|293.260|290.500|2|1|1|0.120|11/05/2019|0.150|-0.030|-20.0|0.040|-0.8||124.7|43.6|0.229|0.151|0.510|1.040|1.504|07/31/2019|0.001|0.130|0.129|0.8|0.046|0.0|06/30/2019|02/25/2020|05/25/2020
0110E|12/31/2019|09/30/2019|-2.098|-1.805|0.093|-1.930|-2.240|11|0|17|-16.2|-1.453|-1.149|0.391|-1.090|-2.400|15|1|17|-26.5|-0.657|-0.464|0.920|0.740|-2.530|10|2|7|-41.6|-0.607|-0.494|0.090|-0.440|-0.770|16|2|14|-22.9|-0.397|-0.310|0.084|-0.280|-0.570|13|2|5|-28.1|||||||||-0.560|11/06/2019|-0.397|-0.163|-41.1|0.058|-2.8|-21.3|30.7|54.8|-0.491|-0.318|-1.841|-1.142|-0.386|08/07/2019|0.016|-0.400|-0.416|3.8|0.070|0.2|06/30/2019|03/03/2020|05/19/2020
01117|12/31/2019|09/30/2019|-2.656|-3.108|0.151|-2.550|-2.920|5|9|0|14.5|-1.400|-1.726|0.996|-0.550|-2.790|6|5|4|18.9|-0.191|-0.652|1.101|0.750|-2.480|7|4|3|70.7|-0.499|-0.653|0.120|-0.370|-0.710|7|8|1|23.6|-0.493|-0.670|0.235|-0.180|-0.710|4|2|0|26.4|||||||||-0.420|11/01/2019|-0.656|0.236|36.0|0.170|1.4|46.0|47.3|86.4|-0.608|-0.670|-3.108|-1.833|-0.752|08/07/2019|-0.295|-0.870|-0.575|-51.3|0.292|-1.0|06/30/2019|02/18/2020|05/05/2020
